X,Y
307.3,1.5
260.3,5.5
499.3,18.5
261.654,21.577
400.3,48.5
341.3,50.5
2.885,56.5
173.3,57.5
276.3,58.5
314.038,61.654
209.3,66.5
244.3,66.5
152.3,67.5
86.3,71.5
289.7,71.4
193.5,72.5
240.3,77.5
92.3,81.5
515.3,83.5
104.136,86.591
276.3,86.5
244.3,87.5
309.3,89.5
599.3,90.5
574.3,98.5
520.3,99.5
465.5,111.5
61.3,115.5
624.3,117.5
644.3,119.5
463.3,121.5
529.5,121.5
7.3,123.5
483.3,126.5
75.3,130.5
105.3,131.5
15.3,136.5
475.3,141.5
778.0,143.786
795.3,150.5
99.3,154.5
786.3,155.5
628.3,188.5
721.5,206.5
595.3,215.5
664.3,215.5
683.3,219.5
249.3,239.5
305.5,260.5
243.3,268.5
521.3,275.5
793.3,280.5
226.3,281.5
148.3,283.5
245.3,283.5
3.3,290.5
562.3,291.5
630.3,293.5
610.3,295.5
158.3,298.5
226.3,298.5
191.3,299.5
687.3,299.5
247.3,303.5
545.5,303.5
669.3,304.5
530.3,305.5
279.3,311.5
212.136,313.409
687.3,314.5
161.5,317.5
246.3,324.5
268.3,325.5
179.3,328.5
284.3,330.5
93.3,332.5
125.3,333.5
162.3,338.5
273.5,338.5
298.3,338.5
239.3,341.5
656.3,343.5
294.577,351.115
218.3,353.5
169.029,358.735
268.3,358.5
282.3,361.5
709.3,361.5
186.3,362.5
246.3,363.5
221.3,365.5
381.3,365.5
360.3,367.5
674.3,367.5
402.3,368.5
732.3,368.5
212.0,370.214
348.3,373.5
246.3,375.5
686.3,376.5
296.3,377.5
310.3,377.5
770.3,378.5
186.3,379.5
419.3,380.5
715.3,382.5
155.3,383.5
365.3,383.5
332.3,389.5
295.3,390.5
276.136,391.409
389.3,391.5
154.3,393.5
414.3,393.5
170.3,394.5
184.3,394.5
732.3,394.5
356.3,395.5
258.3,398.5
369.4,400.3
283.3,400.5
298.3,400.5
407.3,406.5
742.3,411.5
396.3,412.5
297.3,414.5
317.3,414.5
735.3,417.5
422.3,422.5
743.3,424.5
759.3,428.5
75.3,434.5
62.3,438.5
417.5,439.5
92.3,443.5
84.3,453.5
360.3,453.5
83.3,467.5
93.3,473.5
480.3,500.5
510.3,500.5
611.3,501.5
493.3,505.5
624.3,507.5
503.3,513.5
568.3,513.5
639.3,516.5
150.3,518.5
33.5,520.5
234.3,522.5
165.3,523.5
11.3,524.5
150.3,529.5
98.3,532.5
85.3,534.5
122.3,534.5
590.3,538.5
729.3,539.5
236.3,540.5
717.3,544.5
674.3,549.5
91.3,554.5
584.3,556.5
337.3,560.5
315.3,566.5
670.3,566.5
329.3,569.5
718.3,573.5
86.3,574.5
737.3,576.5
726.3,578.5
313.3,581.5
306.3,588.5
719.3,589.5
738.3,591.5
