X,Y,Z
20,18,1
25,38,1
46,27,1
38,30,1
50,52,1
70,44,1
62,25,1
70,27,1
87,28,1
93,46,1
92,57,1
58,62,1
70,76,1
51,75,1
75,94,1
90,83,1
108,72,1
101,93,1
100,106,1
121,102,1
122,94,1
117,80,1
137,90,1
149,89,1
109,47,1
104,36,1
115,34,1
103,17,1
121,13,1
136,17,1
136,31,1
135,47,1
180,10,1
234,35,1
138,137,1
165,137,1
144,149,1
136,160,1
146,169,1
163,155,1
178,154,1
175,167,1
188,169,1
191,157,1
194,182,1
199,199,1
186,202,1
178,186,1
186,223,1
162,219,1
151,216,1
156,185,1
136,181,1
122,177,1
114,182,1
102,175,1
103,204,1
103,223,1
120,222,1
91,212,1
78,218,1
85,233,1
120,242,1
65,251,1
73,277,1
58,288,1
58,295,1
74,295,1
78,316,1
94,315,1
92,327,1
115,329,1
134,340,1
146,348,1
171,352,1
161,369,1
136,358,1
116,351,1
144,366,1
123,366,1
139,378,1
114,369,1
100,357,1
91,369,1
99,379,1
85,380,1
63,397,1
73,397,1
83,406,1
80,424,1
89,419,1
106,422,1
107,409,1
119,393,1
39,421,1
16,389,1
5,400,1
28,458,1
58,459,1
56,475,1
56,493,1
27,498,1
5,499,1
12,511,1
5,518,1
62,555,1
114,540,1
78,493,1
83,480,1
73,478,1
97,492,1
97,477,1
109,477,1
133,476,1
128,485,1
146,482,1
105,456,1
102,442,1
89,454,1
86,467,1
177,425,1
179,451,1
196,460,1
214,460,1
234,460,1
248,464,1
254,483,1
270,482,1
285,493,1
284,510,1
207,503,1
234,529,1
222,540,1
177,538,1
164,537,1
170,551,1
175,566,1
347,584,1
403,514,1
370,543,1
422,558,1
431,562,1
431,572,1
437,571,1
443,573,1
453,567,1
442,588,1
414,446,1
422,395,1
442,397,1
452,438,1
472,446,1
464,413,1
412,382,1
389,371,1
388,356,1
371,352,1
228,412,1
238,390,1
232,363,1
218,344,1
207,329,1
199,340,1
183,340,1
171,334,1
190,322,1
193,309,1
181,288,1
160,294,1
138,298,1
141,283,1
149,273,1
122,279,1
197,289,1
215,291,1
233,300,1
207,317,1
246,357,1
243,374,1
262,368,1
264,385,1
276,385,1
284,365,1
305,348,1
283,341,1
295,340,1
284,330,1
267,329,1
257,309,1
273,309,1
263,291,1
246,270,1
309,260,1
283,295,1
299,304,1
355,311,1
369,323,1
350,326,1
327,330,1
331,296,1
359,278,1
348,257,1
159,97,1
167,87,1
362,264,1
373,254,1
371,238,1
390,260,1
401,271,1
407,278,1
392,278,1
401,288,1
402,372,1
424,430,1
435,382,1
477,297,1
505,334,1
501,351,1
492,318,1
521,316,1
537,323,1
537,385,1
521,398,1
510,391,1
529,390,1
493,472,1
518,479,1
509,487,1
498,508,1
508,514,1
511,530,1
502,543,1
523,543,1
540,543,1
542,533,1
529,526,1
514,585,1
559,596,1
590,548,1
650,541,1
654,588,1
744,571,1
752,559,1
762,521,1
683,494,1
616,474,1
612,466,1
611,479,1
599,474,1
593,482,1
574,447,1
591,400,1
631,432,1
658,432,1
664,423,1
678,405,1
695,380,1
681,376,1
684,367,1
679,354,1
666,355,1
655,363,1
720,390,1
747,360,1
754,354,1
740,330,1
752,323,1
728,283,1
709,288,1
623,309,1
611,314,1
610,306,1
559,254,1
577,249,1
585,240,1
585,224,1
571,225,1
567,237,1
463,306,1
582,275,1
584,282,1
632,259,1
640,238,1
653,239,1
650,229,1
650,252,1
663,251,1
662,222,1
652,212,1
703,245,1
743,242,1
763,217,1
752,207,1
765,155,1
695,103,1
708,121,1
622,129,1
644,151,1
418,6,1
438,3,1
454,3,1
468,2,1
500,7,1
604,31,1
617,99,1
655,45,1
705,54,1
790,145,1
688,188,1
709,174,1
445,317,1
70,265,1
698,115,1
774,38,1
463,16,1
166,200,1
520,17,1
526,30,1
548,35,1
593,15,1
590,41,1
723,63,1
433,13,1
