X,Y,Z
611,16,1
614,28,1
628,14,1
723,10,1
735,21,1
746,22,1
759,12,1
733,71,1
720,69,1
705,68,1
694,75,1
684,82,1
693,88,1
710,96,1
717,100,1
727,93,1
738,84,1
694,135,1
590,80,1
562,19,1
616,119,1
631,163,1
788,93,1
683,190,1
710,178,1
701,184,1
705,203,1
741,164,1
753,172,1
742,182,1
751,192,1
748,208,1
742,219,1
736,222,1
704,225,1
699,245,1
792,216,1
787,257,1
696,281,1
686,300,1
669,268,1
659,276,1
654,291,1
642,297,1
634,306,1
658,316,1
644,309,1
680,341,1
722,282,1
722,293,1
734,286,1
734,294,1
742,311,1
736,324,1
724,322,1
732,316,1
743,335,1
686,395,1
796,34,1
570,164,1
560,220,1
620,370,1
628,360,1
638,371,1
627,374,1
627,410,1
656,442,1
660,479,1
656,496,1
609,475,1
598,476,1
574,437,1
584,436,1
568,412,1
560,421,1
570,424,1
578,416,1
542,422,1
540,440,1
540,454,1
550,446,1
574,452,1
558,455,1
556,466,1
584,526,1
550,535,1
539,528,1
582,575,1
645,526,1
530,83,1
520,93,1
540,86,1
554,94,1
543,100,1
559,108,1
558,121,1
559,135,1
540,130,1
544,111,1
534,114,1
526,105,1
517,121,1
528,128,1
505,102,1
479,114,1
494,68,1
477,70,1
472,82,1
468,56,1
455,67,1
455,53,1
626,212,1
622,218,1
556,241,1
549,251,1
557,265,1
561,255,1
569,272,1
584,274,1
522,289,1
608,376,1
602,366,1
608,351,1
594,368,1
594,380,1
574,354,1
574,344,1
584,342,1
522,368,1
508,366,1
496,372,1
488,432,1
481,416,1
468,426,1
463,435,1
456,425,1
494,488,1
506,238,1
500,230,1
488,226,1
477,224,1
488,245,1
500,248,1
502,261,1
490,313,1
474,296,1
466,323,1
474,332,1
450,336,1
439,343,1
435,334,1
454,360,1
439,394,1
430,393,1
421,398,1
422,380,1
437,406,1
440,420,1
428,422,1
432,430,1
414,414,1
404,406,1
519,178,1
502,178,1
428,190,1
449,145,1
440,105,1
428,92,1
405,78,1
397,83,1
404,137,1
426,243,1
420,253,1
408,257,1
447,198,1
452,205,1
544,578,1
548,589,1
538,595,1
532,586,1
532,576,1
520,557,1
504,552,1
502,538,1
481,537,1
492,546,1
491,564,1
499,571,1
510,574,1
506,591,1
489,592,1
471,592,1
476,579,1
459,587,1
456,577,1
469,575,1
449,556,1
462,550,1
466,540,1
464,565,1
476,555,1
419,522,1
407,511,1
409,500,1
395,502,1
395,517,1
382,501,1
378,510,1
366,515,1
371,498,1
372,535,1
382,539,1
386,529,1
313,576,1
308,512,1
300,466,1
354,446,1
316,411,1
332,397,1
379,366,1
336,371,1
352,337,1
348,324,1
360,326,1
340,334,1
333,341,1
323,327,1
309,318,1
283,335,1
357,255,1
346,167,1
353,216,1
340,221,1
348,230,1
327,233,1
326,218,1
313,219,1
308,232,1
296,235,1
296,241,1
314,246,1
322,256,1
330,253,1
346,246,1
339,256,1
361,106,1
345,112,1
332,104,1
378,34,1
393,27,1
364,26,1
350,19,1
358,12,1
352,45,1
340,37,1
332,39,1
336,48,1
271,55,1
259,41,1
270,166,1
235,120,1
252,196,1
242,201,1
205,202,1
185,193,1
233,285,1
216,266,1
219,280,1
212,284,1
203,293,1
200,304,1
215,300,1
196,288,1
199,276,1
187,276,1
204,270,1
173,247,1
266,415,1
274,388,1
260,397,1
254,404,1
252,417,1
274,432,1
270,438,1
266,453,1
234,397,1
237,409,1
224,392,1
219,399,1
210,391,1
207,404,1
200,437,1
192,439,1
203,453,1
209,462,1
202,470,1
214,479,1
215,494,1
203,504,1
221,503,1
221,517,1
211,515,1
209,524,1
230,517,1
230,527,1
248,511,1
234,507,1
249,470,1
257,459,1
251,432,1
260,433,1
267,445,1
227,561,1
214,562,1
218,575,1
208,571,1
208,584,1
233,574,1
156,580,1
150,557,1
152,399,1
162,457,1
112,443,1
111,391,1
126,390,1
130,539,1
124,526,1
131,517,1
131,506,1
116,514,1
117,504,1
109,525,1
104,536,1
117,544,1
73,460,1
79,377,1
81,362,1
110,322,1
121,327,1
127,314,1
120,307,1
124,301,1
104,234,1
91,293,1
82,181,1
71,184,1
111,569,1
12,181,1
18,188,1
31,192,1
46,250,1
39,376,1
35,388,1
36,406,1
26,396,1
32,423,1
21,418,1
7,361,1
23,257,1
13,254,1
4,228,1
28,496,1
32,540,1
103,515,1
222,486,1
245,494,1
213,447,1
216,438,1
227,408,1
220,413,1
20,533,1
180,594,1
144,526,1
62,455,1
14,577,1
9,585,1
18,400,1
7,190,1
219,114,1
754,549,1
767,553,1
745,521,1
745,536,1
690,432,1
707,428,1
691,505,1
680,512,1
685,527,1
780,417,1
673,542,1
676,552,1
