X,Y,Z
44,149,1
73,43,1
99,65,1
112,53,1
144,120,1
170,78,1
230,64,1
272,75,1
262,109,1
275,98,1
335,40,1
336,97,1
484,49,1
388,134,1
440,157,1
449,146,1
455,160,1
563,65,1
569,82,1
668,97,1
724,89,1
732,209,1
716,222,1
718,241,1
697,316,1
632,236,1
613,224,1
590,210,1
610,235,1
584,220,1
582,234,1
569,222,1
571,238,1
564,254,1
561,268,1
573,274,1
590,249,1
587,271,1
613,269,1
625,261,1
624,380,1
666,418,1
640,457,1
637,509,1
629,520,1
646,521,1
653,514,1
731,503,1
737,519,1
747,508,1
763,500,1
600,545,1
586,531,1
566,537,1
406,557,1
357,532,1
373,487,1
360,491,1
348,483,1
353,469,1
365,477,1
376,462,1
455,477,1
532,490,1
574,443,1
440,417,1
495,400,1
482,364,1
545,352,1
487,286,1
470,256,1
461,271,1
443,261,1
436,250,1
427,257,1
369,278,1
385,372,1
341,346,1
336,368,1
335,381,1
326,375,1
314,366,1
269,301,1
221,275,1
206,273,1
202,263,1
173,364,1
242,405,1
259,407,1
148,455,1
110,478,1
86,506,1
25,561,1
18,574,1
128,531,1
105,584,1
455,3,1
