X,Y,Z
691,99,1
657,58,1
659,44,1
647,26,1
659,18,1
626,11,1
606,20,1
614,28,1
593,31,1
539,41,1
527,13,1
495,10,1
463,61,1
426,86,1
414,97,1
402,106,1
427,108,1
438,119,1
427,127,1
406,127,1
376,133,1
392,154,1
396,164,1
396,146,1
411,145,1
416,157,1
427,143,1
429,165,1
438,136,1
456,123,1
456,111,1
465,117,1
511,89,1
528,89,1
545,78,1
540,62,1
482,100,1
489,89,1
498,106,1
503,112,1
495,129,1
518,146,1
527,143,1
326,24,1
337,85,1
333,104,1
389,63,1
371,31,1
377,13,1
385,13,1
403,19,1
149,7,1
139,28,1
189,49,1
236,73,1
248,56,1
264,50,1
285,47,1
270,110,1
265,125,1
285,128,1
292,138,1
123,99,1
115,103,1
136,87,1
136,73,1
123,82,1
107,85,1
96,74,1
91,65,1
86,49,1
67,44,1
71,65,1
76,78,1
109,15,1
99,6,1
65,4,1
7,10,1
6,120,1
6,137,1
19,136,1
3,147,1
19,148,1
33,144,1
50,139,1
27,159,1
18,170,1
6,168,1
34,169,1
44,178,1
50,191,1
41,202,1
33,185,1
20,191,1
6,203,1
85,179,1
82,167,1
86,148,1
96,165,1
110,150,1
123,146,1
138,139,1
154,123,1
169,110,1
174,117,1
207,128,1
215,141,1
222,156,1
209,155,1
207,167,1
196,159,1
194,169,1
181,172,1
165,180,1
167,199,1
190,183,1
190,194,1
188,207,1
179,209,1
166,217,1
185,222,1
183,239,1
172,243,1
163,253,1
180,257,1
196,266,1
207,266,1
194,237,1
213,232,1
218,232,1
228,213,1
241,202,1
215,203,1
230,188,1
251,189,1
274,198,1
282,194,1
282,209,1
358,213,1
382,201,1
388,186,1
435,215,1
487,183,1
502,192,1
515,187,1
520,200,1
516,209,1
531,209,1
531,219,1
547,217,1
563,217,1
567,199,1
583,206,1
583,192,1
595,197,1
595,187,1
579,180,1
588,165,1
598,173,1
600,155,1
616,156,1
632,165,1
611,186,1
612,144,1
602,114,1
613,104,1
624,97,1
642,111,1
637,261,1
589,292,1
578,273,1
558,275,1
546,269,1
543,288,1
546,303,1
562,299,1
571,330,1
591,324,1
605,314,1
617,301,1
797,509,1
789,529,1
543,372,1
529,372,1
514,372,1
514,362,1
506,349,1
503,361,1
503,375,1
493,359,1
487,376,1
494,390,1
481,390,1
476,366,1
469,354,1
475,343,1
493,345,1
504,262,1
504,245,1
495,233,1
492,216,1
480,225,1
432,241,1
417,240,1
405,251,1
412,261,1
430,261,1
435,270,1
452,280,1
438,288,1
425,280,1
427,297,1
417,292,1
414,277,1
404,265,1
399,280,1
385,288,1
372,294,1
351,302,1
351,286,1
357,255,1
330,304,1
312,305,1
296,303,1
283,319,1
277,330,1
259,330,1
268,342,1
259,361,1
285,345,1
301,325,1
301,313,1
333,330,1
320,336,1
328,344,1
315,350,1
309,367,1
299,367,1
286,366,1
288,382,1
303,378,1
315,388,1
328,388,1
325,374,1
325,359,1
341,372,1
341,365,1
345,351,1
344,335,1
343,319,1
352,358,1
357,381,1
371,369,1
372,355,1
388,355,1
399,366,1
405,374,1
414,367,1
378,388,1
384,369,1
308,403,1
301,425,1
314,458,1
287,464,1
262,476,1
262,495,1
248,494,1
217,474,1
232,471,1
241,456,1
184,459,1
210,566,1
225,561,1
222,575,1
145,527,1
161,507,1
146,481,1
146,473,1
66,508,1
55,510,1
41,514,1
52,521,1
64,521,1
78,535,1
78,519,1
89,519,1
79,502,1
36,527,1
41,539,1
31,539,1
41,552,1
39,560,1
26,557,1
62,563,1
76,553,1
63,550,1
53,496,1
28,505,1
13,508,1
13,498,1
20,482,1
32,469,1
51,474,1
71,460,1
86,460,1
77,445,1
41,430,1
34,417,1
39,404,1
34,385,1
30,369,1
21,424,1
13,437,1
16,451,1
15,465,1
31,454,1
27,444,1
4,423,1
82,351,1
69,343,1
114,375,1
98,368,1
107,382,1
97,383,1
102,401,1
112,393,1
118,403,1
139,398,1
132,410,1
147,410,1
158,394,1
174,388,1
181,375,1
198,374,1
191,388,1
165,361,1
194,312,1
128,316,1
78,285,1
109,271,1
125,270,1
133,259,1
126,243,1
140,241,1
120,228,1
93,241,1
32,282,1
32,300,1
5,312,1
7,281,1
17,265,1
20,246,1
3,290,1
629,143,1
529,76,1
509,79,1
180,80,1
190,70,1
197,61,1
245,218,1
279,495,1
614,482,1
608,173,1
316,321,1
353,472,1
364,488,1
235,574,1
165,589,1
222,171,1
30,571,1
39,583,1
56,577,1
78,566,1
89,557,1
93,571,1
416,383,1
268,460,1
60,535,1
66,535,1
54,551,1
251,506,1
