X,Y,Z
246,368,1
232,365,1
240,379,1
218,377,1
215,388,1
215,404,1
197,403,1
190,390,1
195,381,1
203,391,1
223,352,1
233,351,1
244,349,1
260,379,1
250,389,1
267,391,1
255,403,1
272,407,1
259,416,1
247,409,1
249,425,1
229,420,1
224,410,1
215,419,1
224,427,1
227,446,1
198,417,1
187,410,1
179,395,1
178,384,1
167,397,1
153,407,1
163,411,1
153,424,1
177,439,1
184,445,1
155,385,1
144,373,1
131,373,1
112,370,1
105,357,1
111,346,1
97,349,1
91,355,1
95,367,1
83,342,1
69,331,1
75,311,1
44,306,1
48,337,1
58,319,1
85,324,1
62,283,1
32,279,1
31,290,1
142,297,1
152,307,1
158,324,1
184,273,1
187,302,1
183,355,1
224,340,1
237,341,1
192,370,1
208,374,1
217,363,1
228,381,1
229,399,1
304,389,1
286,398,1
317,416,1
330,423,1
334,410,1
336,400,1
339,421,1
340,432,1
354,440,1
345,448,1
354,452,1
345,461,1
354,477,1
352,414,1
357,424,1
365,411,1
363,398,1
349,398,1
230,315,1
233,326,1
232,301,1
249,304,1
246,281,1
256,286,1
256,270,1
266,262,1
274,256,1
298,263,1
286,284,1
283,301,1
273,291,1
263,297,1
317,283,1
320,268,1
87,260,1
78,254,1
95,236,1
96,247,1
108,268,1
128,226,1
107,250,1
92,220,1
81,228,1
81,198,1
96,188,1
116,185,1
190,185,1
26,163,1
14,169,1
14,189,1
22,195,1
239,106,1
256,100,1
265,92,1
269,101,1
283,93,1
263,77,1
278,71,1
286,62,1
279,48,1
274,37,1
262,53,1
250,88,1
249,25,1
238,30,1
219,42,1
236,54,1
230,87,1
241,75,1
318,101,1
327,104,1
334,97,1
442,83,1
452,71,1
459,82,1
483,67,1
493,73,1
487,91,1
481,104,1
503,98,1
514,85,1
514,70,1
504,58,1
510,49,1
497,49,1
494,62,1
482,49,1
460,59,1
461,39,1
441,57,1
428,51,1
432,68,1
411,58,1
428,80,1
428,96,1
441,100,1
437,109,1
434,124,1
441,138,1
399,155,1
361,169,1
377,187,1
361,189,1
352,199,1
336,206,1
302,197,1
289,206,1
307,157,1
295,151,1
274,142,1
322,143,1
338,144,1
193,245,1
102,147,1
97,165,1
65,111,1
92,83,1
138,80,1
146,92,1
180,117,1
9,77,1
10,33,1
46,42,1
52,19,1
68,21,1
81,8,1
333,33,1
342,35,1
351,27,1
387,56,1
377,94,1
524,71,1
527,84,1
521,99,1
511,110,1
520,130,1
470,65,1
444,35,1
447,24,1
433,33,1
436,16,1
472,14,1
463,8,1
483,5,1
475,31,1
500,13,1
522,22,1
508,37,1
534,33,1
541,12,1
548,34,1
584,24,1
592,15,1
602,42,1
607,28,1
618,9,1
713,32,1
702,44,1
717,51,1
725,44,1
731,30,1
739,36,1
762,22,1
785,17,1
738,126,1
668,128,1
535,161,1
540,173,1
525,176,1
512,194,1
513,184,1
448,183,1
430,190,1
426,209,1
525,185,1
520,164,1
531,145,1
555,178,1
264,279,1
227,256,1
241,269,1
267,233,1
383,277,1
422,231,1
454,274,1
465,274,1
460,289,1
466,304,1
479,304,1
467,312,1
473,324,1
459,318,1
452,307,1
447,316,1
444,330,1
454,333,1
463,370,1
492,301,1
499,284,1
564,263,1
564,279,1
575,293,1
580,301,1
587,306,1
577,318,1
570,330,1
561,322,1
550,333,1
536,334,1
532,351,1
546,355,1
541,367,1
623,263,1
615,242,1
628,246,1
643,238,1
652,244,1
648,261,1
660,258,1
663,268,1
667,279,1
655,282,1
641,286,1
650,292,1
630,277,1
633,296,1
633,307,1
635,327,1
607,315,1
586,176,1
598,185,1
656,156,1
758,177,1
723,128,1
679,310,1
682,328,1
671,336,1
681,341,1
669,350,1
693,340,1
702,334,1
707,343,1
713,326,1
698,351,1
667,367,1
667,380,1
653,336,1
724,354,1
634,391,1
642,400,1
639,423,1
618,429,1
610,423,1
608,408,1
616,395,1
597,401,1
598,410,1
589,428,1
605,434,1
578,436,1
523,425,1
539,435,1
525,464,1
521,478,1
504,463,1
505,454,1
499,474,1
452,470,1
437,452,1
438,444,1
422,445,1
418,454,1
408,445,1
411,429,1
433,416,1
454,437,1
441,481,1
465,501,1
468,511,1
456,521,1
466,530,1
418,511,1
391,494,1
358,520,1
342,522,1
293,511,1
281,511,1
281,498,1
297,491,1
302,477,1
287,471,1
242,479,1
238,494,1
226,484,1
222,495,1
218,511,1
209,497,1
204,511,1
235,505,1
228,522,1
251,536,1
244,543,1
254,523,1
255,556,1
276,555,1
295,580,1
296,595,1
279,575,1
375,570,1
380,583,1
338,579,1
388,595,1
395,575,1
393,566,1
407,574,1
402,555,1
388,552,1
419,584,1
439,583,1
748,557,1
732,558,1
567,471,1
742,491,1
735,441,1
726,429,1
765,422,1
759,415,1
776,428,1
785,558,1
795,552,1
794,564,1
773,570,1
767,580,1
750,580,1
749,543,1
364,353,1
35,153,1
213,57,1
230,20,1
643,192,1
696,191,1
791,35,1
310,593,1
404,590,1
285,594,1
676,119,1
682,72,1
655,34,1
268,33,1
283,32,1
178,184,1
109,219,1
111,236,1
12,232,1
39,176,1
80,533,1
137,401,1
232,472,1
461,552,1
