X,Y,Z
61,34,1
49,36,1
62,44,1
71,48,1
60,60,1
70,62,1
89,44,1
106,69,1
87,81,1
75,83,1
65,84,1
23,81,1
7,85,1
10,106,1
13,150,1
60,112,1
81,113,1
74,99,1
93,97,1
99,91,1
118,24,1
132,24,1
159,25,1
165,33,1
154,43,1
165,51,1
176,34,1
177,60,1
173,73,1
158,75,1
135,76,1
153,94,1
180,89,1
187,78,1
196,83,1
210,90,1
236,75,1
251,71,1
248,56,1
263,54,1
254,33,1
290,47,1
283,65,1
302,62,1
309,48,1
330,53,1
326,70,1
348,69,1
349,52,1
354,63,1
365,57,1
367,69,1
362,36,1
417,50,1
435,60,1
446,62,1
464,65,1
459,78,1
444,81,1
424,73,1
436,89,1
454,90,1
459,106,1
437,105,1
472,96,1
530,45,1
569,6,1
584,53,1
573,61,1
572,79,1
585,89,1
599,80,1
596,61,1
614,76,1
615,52,1
608,41,1
619,37,1
628,39,1
644,39,1
632,47,1
626,60,1
642,57,1
647,19,1
669,26,1
682,22,1
687,34,1
666,47,1
663,62,1
680,65,1
694,60,1
679,44,1
697,47,1
553,89,1
564,105,1
553,115,1
563,131,1
574,122,1
587,123,1
599,104,1
600,122,1
595,142,1
587,143,1
608,142,1
643,132,1
642,119,1
686,89,1
713,59,1
723,44,1
724,36,1
738,47,1
750,36,1
777,33,1
784,43,1
797,43,1
790,56,1
770,64,1
758,54,1
756,69,1
729,58,1
744,79,1
731,89,1
718,76,1
721,90,1
718,102,1
731,105,1
726,116,1
740,118,1
752,122,1
752,103,1
761,86,1
776,86,1
776,107,1
794,110,1
798,76,1
776,151,1
758,144,1
735,156,1
720,149,1
699,144,1
690,131,1
705,157,1
717,169,1
744,174,1
755,163,1
768,170,1
782,182,1
760,186,1
765,201,1
781,196,1
748,187,1
750,201,1
734,196,1
734,183,1
722,194,1
721,207,1
731,212,1
716,221,1
677,177,1
680,161,1
664,153,1
749,242,1
760,249,1
779,251,1
777,280,1
747,259,1
760,304,1
776,320,1
792,320,1
779,344,1
769,340,1
754,332,1
739,325,1
729,316,1
724,348,1
709,367,1
718,375,1
724,393,1
739,405,1
770,428,1
788,442,1
793,452,1
787,476,1
792,488,1
768,497,1
745,445,1
794,553,1
782,585,1
752,567,1
736,556,1
734,576,1
718,575,1
711,527,1
702,519,1
717,513,1
713,498,1
692,502,1
701,484,1
688,464,1
681,449,1
671,478,1
672,503,1
664,518,1
682,516,1
676,529,1
692,532,1
685,541,1
664,494,1
653,495,1
647,522,1
647,479,1
634,472,1
632,485,1
619,472,1
624,495,1
630,508,1
636,517,1
616,508,1
610,533,1
621,527,1
619,540,1
635,535,1
648,534,1
649,548,1
637,557,1
626,566,1
670,579,1
590,571,1
558,530,1
557,548,1
566,561,1
549,554,1
541,564,1
524,547,1
536,529,1
519,524,1
503,521,1
525,565,1
537,578,1
555,574,1
550,595,1
531,591,1
517,597,1
567,487,1
479,583,1
459,585,1
400,593,1
389,584,1
376,579,1
409,580,1
426,535,1
458,554,1
465,515,1
408,510,1
396,503,1
429,472,1
442,482,1
457,485,1
495,456,1
508,451,1
513,474,1
532,469,1
548,441,1
602,448,1
620,454,1
642,440,1
605,428,1
551,419,1
525,427,1
535,405,1
553,399,1
573,394,1
592,393,1
609,393,1
602,380,1
600,406,1
622,388,1
627,377,1
640,367,1
636,386,1
657,392,1
675,367,1
676,355,1
616,367,1
609,354,1
595,362,1
588,374,1
579,354,1
570,375,1
554,384,1
529,380,1
534,369,1
518,364,1
530,354,1
544,358,1
558,358,1
548,340,1
531,338,1
524,325,1
512,343,1
576,343,1
592,335,1
579,327,1
592,317,1
580,309,1
556,315,1
545,309,1
550,298,1
534,272,1
529,304,1
516,301,1
545,283,1
574,272,1
592,275,1
609,276,1
581,288,1
624,311,1
637,307,1
658,330,1
675,321,1
708,262,1
700,251,1
680,249,1
674,264,1
690,264,1
682,222,1
679,231,1
670,212,1
657,243,1
638,246,1
628,233,1
634,222,1
650,201,1
646,188,1
624,186,1
608,183,1
592,194,1
612,198,1
629,201,1
544,160,1
565,183,1
570,194,1
576,208,1
561,207,1
554,194,1
543,209,1
523,205,1
529,220,1
513,225,1
535,236,1
519,246,1
519,265,1
511,282,1
496,291,1
498,310,1
485,309,1
462,295,1
464,306,1
475,322,1
447,307,1
455,322,1
436,312,1
444,330,1
430,297,1
422,285,1
416,294,1
395,291,1
409,276,1
403,265,1
411,250,1
424,261,1
437,263,1
443,279,1
454,273,1
469,264,1
486,277,1
487,228,1
475,227,1
500,217,1
485,163,1
469,160,1
470,142,1
461,128,1
471,120,1
485,110,1
495,102,1
453,165,1
477,182,1
491,183,1
475,199,1
425,231,1
444,218,1
407,236,1
388,238,1
371,225,1
369,238,1
369,253,1
390,252,1
348,191,1
399,146,1
397,130,1
413,125,1
420,112,1
406,109,1
389,107,1
368,102,1
354,91,1
334,85,1
343,97,1
288,102,1
267,87,1
244,94,1
229,102,1
263,144,1
301,165,1
322,194,1
251,202,1
257,231,1
296,238,1
288,251,1
311,257,1
293,265,1
278,284,1
269,303,1
285,298,1
311,304,1
323,293,1
338,303,1
350,291,1
390,347,1
401,363,1
424,358,1
447,375,1
457,367,1
470,391,1
437,386,1
456,426,1
457,442,1
434,422,1
422,410,1
427,434,1
401,406,1
380,435,1
365,454,1
385,469,1
349,465,1
338,453,1
340,474,1
337,486,1
343,499,1
330,508,1
362,547,1
346,547,1
346,566,1
303,572,1
289,574,1
279,560,1
278,539,1
289,527,1
262,532,1
230,543,1
229,568,1
217,562,1
167,574,1
181,593,1
101,587,1
83,588,1
75,595,1
19,585,1
63,552,1
92,524,1
136,535,1
147,548,1
193,539,1
212,530,1
220,524,1
235,500,1
277,458,1
287,436,1
301,453,1
308,471,1
308,484,1
296,496,1
346,418,1
287,406,1
249,381,1
233,381,1
227,406,1
168,401,1
141,429,1
120,432,1
102,427,1
89,425,1
68,424,1
39,450,1
28,469,1
