X,Y,Z
128,8,1
145,37,1
159,33,1
164,45,1
174,37,1
181,54,1
193,52,1
243,56,1
245,6,1
304,28,1
318,49,1
322,38,1
341,15,1
334,33,1
346,31,1
337,48,1
338,66,1
347,49,1
351,37,1
362,27,1
359,15,1
379,35,1
382,20,1
389,44,1
428,13,1
436,25,1
449,20,1
451,57,1
424,87,1
425,107,1
435,106,1
479,101,1
480,113,1
496,114,1
501,76,1
507,65,1
513,84,1
563,67,1
264,98,1
269,114,1
272,129,1
267,140,1
282,145,1
283,127,1
293,117,1
315,131,1
354,208,1
52,503,1
183,428,1
249,453,1
237,513,1
286,486,1
244,571,1
198,576,1
149,569,1
97,561,1
83,558,1
72,561,1
62,562,1
32,555,1
29,563,1
16,576,1
7,565,1
15,586,1
27,578,1
317,574,1
315,585,1
345,496,1
362,455,1
379,470,1
365,425,1
377,433,1
367,440,1
413,527,1
425,534,1
435,549,1
444,540,1
447,555,1
442,485,1
462,564,1
475,579,1
477,596,1
400,596,1
494,507,1
507,518,1
509,532,1
519,546,1
520,581,1
536,583,1
550,589,1
564,595,1
565,588,1
575,592,1
577,581,1
588,582,1
594,589,1
681,575,1
638,540,1
645,528,1
652,511,1
663,522,1
659,530,1
659,542,1
545,528,1
529,508,1
242,326,1
258,375,1
264,365,1
291,387,1
311,373,1
293,314,1
338,278,1
342,361,1
367,322,1
389,384,1
411,269,1
454,273,1
460,283,1
502,266,1
456,142,1
452,181,1
495,176,1
489,419,1
467,403,1
467,389,1
457,374,1
457,356,1
467,361,1
474,349,1
469,338,1
458,341,1
447,333,1
455,329,1
441,325,1
429,321,1
422,328,1
412,337,1
400,335,1
403,344,1
392,351,1
405,355,1
416,349,1
424,361,1
429,349,1
442,345,1
442,359,1
443,373,1
433,371,1
418,377,1
431,382,1
433,394,1
489,321,1
295,329,1
592,403,1
585,411,1
574,413,1
571,391,1
561,398,1
549,410,1
562,424,1
572,427,1
569,438,1
589,424,1
611,420,1
640,419,1
651,412,1
644,405,1
599,432,1
609,446,1
593,449,1
609,437,1
624,430,1
544,133,1
542,146,1
550,138,1
552,153,1
561,137,1
561,127,1
565,151,1
570,142,1
581,157,1
539,179,1
550,183,1
551,169,1
560,181,1
559,206,1
564,193,1
584,193,1
582,206,1
593,199,1
600,218,1
589,235,1
555,255,1
603,255,1
598,269,1
611,247,1
612,272,1
605,279,1
603,230,1
567,170,1
577,174,1
574,183,1
580,180,1
536,166,1
364,151,1
417,189,1
416,178,1
423,181,1
406,181,1
406,168,1
416,166,1
411,155,1
405,148,1
388,145,1
391,155,1
393,169,1
386,162,1
401,159,1
367,129,1
59,583,1
55,592,1
363,201,1
373,152,1
355,150,1
379,164,1
386,177,1
396,179,1
358,191,1
347,178,1
359,178,1
357,163,1
366,177,1
630,354,1
601,459,1
545,455,1
486,442,1
493,440,1
501,442,1
327,57,1
588,440,1
