X,Y
651.885,7.115
683.885,8.115
29.2,15.2
479.5,17.3
43.2,19.2
201.5,19.3
342.0,19.0
208.5,23.3
400.045,24.136
416.2,27.2
57.2,31.2
24.2,42.2
410.2,42.2
16.167,54.389
33.3,57.5
408.167,57.389
17.167,62.389
170.5,66.5
15.3,76.5
621.7,84.5
195.5,89.5
83.3,93.5
94.5,99.5
179.5,99.5
164.5,103.5
200.5,111.5
524.5,111.5
440.3,114.5
180.5,116.5
157.5,117.5
23.3,122.5
490.5,123.5
543.5,123.5
587.5,124.5
170.5,125.5
579.5,131.5
152.5,139.5
450.3,139.5
178.5,144.5
165.5,150.5
150.5,151.5
48.318,160.682
157.5,162.7
88.5,166.7
413.25,171.833
158.5,173.7
101.5,176.7
224.682,187.682
195.5,191.7
186.5,195.7
310.885,210.885
389.0,211.0
205.682,211.682
303.885,212.885
284.885,227.885
305.885,238.885
504.409,258.864
301.0,279.0
248.885,290.115
590.591,291.136
303.0,292.0
232.885,297.115
608.5,306.3
634.833,311.25
350.0,313.0
465.2,317.2
643.833,321.25
152.5,328.3
529.5,330.3
638.833,331.25
161.5,335.3
194.5,337.3
179.5,339.3
507.5,340.3
168.5,342.3
434.2,345.2
179.5,347.3
535.5,348.3
516.5,357.3
155.5,361.5
172.5,361.5
191.5,362.5
662.864,365.409
516.5,369.3
690.864,378.409
189.5,381.5
573.5,390.5
694.864,390.409
176.5,394.5
223.7,417.5
576.5,428.5
151.5,429.5
173.5,443.5
579.5,446.5
208.7,452.5
259.682,456.682
741.0,457.5
577.5,458.7
759.962,464.654
306.833,467.75
678.682,468.682
72.5,470.7
218.682,471.682
767.115,475.885
158.5,479.7
513.5,480.7
110.5,484.7
135.5,489.7
353.0,514.0
491.409,515.864
754.0,521.0
793.0,521.0
288.885,522.885
385.0,523.0
364.0,525.0
650.885,527.885
519.409,530.864
268.885,537.885
780.0,539.0
298.885,542.885
309.0,560.0
658.885,559.885
682.0,570.0
671.0,573.0
328.0,576.0
315.0,577.0
711.0,577.0
674.0,580.0
552.5,582.0
314.0,583.0
752.0,589.0
