X,Y,Z
49,12,1
28,105,1
49,316,1
29,313,1
25,292,1
7,287,1
11,274,1
23,256,1
20,240,1
20,228,1
6,222,1
2,236,1
5,204,1
17,196,1
22,213,1
34,207,1
41,225,1
55,218,1
50,203,1
43,188,1
39,170,1
34,153,1
47,147,1
57,133,1
61,188,1
69,201,1
82,209,1
81,191,1
86,170,1
109,199,1
126,202,1
144,190,1
73,233,1
89,239,1
83,255,1
99,254,1
107,246,1
92,271,1
78,277,1
59,278,1
57,243,1
35,267,1
67,162,1
113,278,1
12,356,1
28,374,1
6,377,1
6,421,1
28,412,1
51,570,1
66,563,1
58,548,1
44,550,1
10,526,1
55,590,1
104,562,1
98,533,1
112,536,1
83,496,1
108,492,1
125,493,1
149,561,1
198,595,1
161,200,1
160,212,1
164,227,1
175,222,1
190,205,1
199,186,1
185,185,1
170,181,1
110,344,1
80,334,1
27,344,1
58,299,1
133,312,1
150,312,1
172,311,1
194,317,1
183,296,1
188,251,1
238,249,1
239,194,1
259,194,1
254,178,1
228,157,1
238,123,1
163,104,1
173,64,1
136,36,1
139,20,1
215,8,1
245,35,1
317,206,1
309,221,1
322,229,1
304,237,1
286,257,1
286,271,1
296,264,1
315,275,1
325,282,1
314,293,1
305,308,1
295,297,1
279,291,1
264,272,1
251,327,1
236,330,1
243,362,1
209,361,1
196,352,1
187,364,1
187,379,1
192,411,1
222,402,1
236,392,1
236,377,1
217,379,1
205,399,1
278,531,1
289,545,1
294,529,1
302,540,1
314,553,1
363,530,1
354,511,1
359,496,1
396,535,1
466,562,1
338,477,1
329,463,1
349,463,1
341,438,1
300,430,1
313,426,1
320,410,1
325,387,1
340,390,1
340,406,1
358,399,1
352,417,1
365,420,1
374,407,1
393,411,1
416,396,1
412,382,1
417,372,1
427,361,1
437,355,1
430,338,1
410,335,1
388,331,1
379,345,1
377,387,1
367,375,1
356,376,1
338,376,1
348,369,1
348,358,1
364,357,1
325,368,1
317,356,1
297,351,1
285,335,1
359,324,1
360,306,1
354,289,1
355,272,1
352,255,1
367,254,1
379,269,1
382,254,1
391,279,1
411,254,1
401,246,1
411,232,1
419,220,1
403,220,1
424,254,1
439,248,1
445,233,1
435,221,1
457,207,1
456,235,1
471,236,1
471,247,1
485,238,1
479,209,1
498,225,1
498,249,1
480,262,1
461,268,1
459,320,1
445,339,1
463,349,1
474,333,1
484,341,1
477,300,1
479,318,1
498,299,1
506,317,1
508,283,1
503,264,1
520,272,1
552,262,1
567,283,1
536,285,1
544,307,1
532,324,1
554,341,1
538,358,1
535,379,1
549,390,1
542,405,1
526,393,1
521,408,1
507,389,1
500,410,1
511,417,1
487,426,1
486,400,1
472,409,1
472,387,1
488,384,1
499,377,1
514,368,1
518,355,1
497,356,1
450,364,1
441,398,1
466,369,1
497,457,1
545,560,1
534,542,1
616,575,1
639,583,1
629,595,1
683,489,1
670,485,1
657,482,1
631,469,1
642,454,1
657,450,1
655,463,1
669,470,1
674,450,1
681,465,1
700,461,1
700,476,1
689,443,1
711,445,1
708,432,1
718,421,1
721,439,1
728,419,1
744,410,1
735,393,1
715,403,1
693,433,1
642,440,1
619,442,1
601,442,1
610,419,1
625,424,1
611,340,1
629,289,1
650,314,1
669,314,1
668,325,1
678,348,1
677,362,1
692,402,1
614,380,1
626,382,1
641,385,1
640,370,1
726,356,1
739,358,1
739,378,1
751,364,1
750,346,1
770,348,1
776,369,1
786,342,1
660,411,1
658,388,1
673,435,1
657,431,1
639,426,1
731,483,1
664,498,1
641,494,1
774,467,1
785,476,1
779,511,1
797,516,1
761,549,1
711,519,1
695,527,1
678,504,1
735,335,1
684,322,1
697,342,1
721,337,1
705,354,1
578,27,1
596,36,1
591,57,1
608,55,1
609,64,1
611,80,1
621,62,1
635,78,1
626,92,1
643,99,1
656,102,1
666,116,1
653,81,1
676,88,1
695,86,1
690,73,1
700,62,1
726,32,1
724,20,1
747,15,1
755,30,1
765,25,1
779,18,1
791,9,1
761,13,1
663,3,1
619,10,1
602,3,1
57,529,1
166,549,1
165,535,1
124,419,1
110,415,1
115,429,1
140,538,1
123,545,1
192,507,1
429,428,1
447,438,1
446,454,1
397,427,1
420,424,1
377,429,1
362,433,1
412,475,1
475,456,1
721,377,1
625,268,1
682,308,1
83,147,1
28,483,1
28,469,1
10,468,1
71,412,1
139,454,1
123,467,1
141,496,1
148,518,1
122,186,1
104,178,1
94,160,1
327,19,1
661,364,1
459,404,1
454,390,1
487,361,1
420,246,1
59,264,1
65,505,1
421,9,1
447,32,1
479,50,1
497,41,1
489,19,1
514,212,1
494,200,1
230,579,1
215,572,1
199,572,1
226,554,1
97,142,1
310,28,1
296,27,1
463,3,1
488,5,1
615,97,1
465,230,1
494,313,1
461,333,1
619,362,1
628,354,1
716,320,1
700,317,1
677,404,1
690,380,1
77,550,1
117,217,1
54,160,1
67,139,1
219,530,1
171,466,1
102,456,1
123,445,1
42,405,1
26,395,1
202,376,1
28,188,1
5,190,1
16,181,1
175,171,1
283,354,1
314,263,1
438,368,1
470,433,1
696,509,1
645,354,1
707,333,1
44,293,1
763,340,1
478,422,1
771,4,1
485,438,1
96,512,1
541,163,1
541,163,1
402,6,1
70,447,1
79,463,1
425,456,1
