X,Y,Z
642,256,1
642,272,1
697,264,1
730,246,1
737,221,1
732,207,1
650,196,1
786,195,1
797,185,1
760,181,1
763,113,1
727,121,1
706,114,1
716,89,1
726,66,1
723,34,1
737,34,1
710,37,1
630,4,1
652,44,1
584,83,1
598,118,1
613,127,1
631,148,1
482,144,1
451,53,1
375,7,1
354,14,1
354,5,1
341,16,1
327,6,1
336,23,1
327,31,1
304,20,1
293,34,1
276,31,1
238,18,1
206,28,1
8,54,1
5,65,1
120,91,1
189,115,1
127,159,1
114,180,1
96,191,1
102,222,1
111,242,1
12,278,1
17,395,1
73,581,1
160,560,1
271,540,1
364,551,1
383,580,1
470,535,1
458,456,1
524,478,1
557,458,1
571,474,1
560,550,1
578,546,1
643,572,1
660,576,1
788,562,1
758,468,1
774,465,1
765,456,1
794,393,1
713,372,1
700,396,1
715,402,1
587,369,1
574,384,1
647,459,1
680,483,1
698,482,1
646,346,1
679,314,1
695,322,1
711,327,1
737,319,1
739,309,1
766,309,1
751,321,1
773,320,1
769,328,1
757,339,1
792,290,1
793,272,1
776,277,1
484,212,1
444,188,1
423,194,1
356,209,1
327,170,1
297,281,1
252,285,1
216,338,1
257,394,1
333,456,1
322,414,1
338,424,1
351,415,1
367,406,1
335,401,1
310,375,1
301,359,1
299,351,1
298,341,1
315,338,1
325,323,1
321,301,1
335,311,1
343,297,1
346,283,1
361,282,1
403,312,1
396,334,1
391,341,1
389,352,1
385,366,1
372,392,1
380,406,1
389,395,1
406,379,1
409,361,1
405,354,1
421,358,1
421,338,1
422,367,1
438,387,1
453,391,1
415,393,1
401,405,1
391,416,1
391,429,1
374,422,1
381,438,1
354,393,1
345,372,1
335,355,1
335,340,1
339,328,1
354,344,1
374,341,1
372,356,1
365,372,1
358,382,1
320,388,1
322,373,1
314,353,1
685,407,1
