X,Y
432.3,53.5
83.3,82.5
604.3,84.5
514.3,95.5
541.3,96.5
531.3,97.5
116.3,110.5
649.3,110.5
495.3,120.5
660.3,121.5
510.3,124.5
484.3,132.5
195.3,151.5
445.3,156.5
623.3,158.5
601.3,169.5
164.3,172.5
607.167,204.611
441.3,205.5
421.3,208.5
602.3,215.5
540.3,216.5
454.3,225.5
550.3,242.5
585.3,247.5
192.3,253.5
156.167,255.389
54.3,263.5
600.3,263.5
541.3,268.5
468.3,276.5
545.5,279.5
481.3,280.5
301.3,281.5
439.3,289.5
355.3,294.5
738.3,297.5
429.3,298.5
341.3,301.5
417.3,301.5
502.3,302.5
542.3,308.5
444.3,317.5
245.3,329.5
345.3,329.5
253.3,342.5
695.3,344.5
186.3,347.5
121.3,348.5
760.3,348.5
274.3,350.5
599.3,355.5
263.3,357.5
748.3,359.5
388.3,361.5
271.3,364.5
189.3,380.5
475.3,381.5
485.3,382.5
635.3,385.5
641.3,394.5
314.3,407.5
558.3,409.5
581.3,410.5
531.3,413.5
100.3,418.5
599.3,421.5
523.3,425.5
615.3,430.5
178.3,433.5
592.3,438.5
628.3,443.5
527.3,446.5
175.389,448.611
442.3,451.5
651.3,452.5
626.3,455.5
425.3,460.5
442.3,464.5
544.3,465.5
610.3,466.5
531.3,470.5
482.3,473.5
79.167,476.611
335.3,477.5
555.3,479.5
37.3,490.5
338.3,490.5
307.3,496.5
199.3,498.5
357.3,502.5
346.3,504.5
113.5,505.5
186.3,507.5
150.3,513.5
125.3,515.5
227.3,518.5
225.3,526.5
376.3,533.5
323.3,534.5
267.3,545.5
371.3,548.5
337.3,550.5
251.3,552.5
227.3,563.5
790.3,564.5
432.3,585.5
