X,Y,Z
6,137,1
12,125,1
16,108,1
34,109,1
46,106,1
57,60,1
71,64,1
70,49,1
77,17,1
156,47,1
101,103,1
90,85,1
86,130,1
120,84,1
142,100,1
164,93,1
176,85,1
203,76,1
221,74,1
218,121,1
204,125,1
175,139,1
150,168,1
139,168,1
130,163,1
120,175,1
109,166,1
98,185,1
72,160,1
63,170,1
28,165,1
23,175,1
9,187,1
5,177,1
150,196,1
140,181,1
148,213,1
179,201,1
197,179,1
146,153,1
12,214,1
13,230,1
22,223,1
35,229,1
25,238,1
26,248,1
6,250,1
50,221,1
52,244,1
60,233,1
76,232,1
87,215,1
92,232,1
108,219,1
112,231,1
102,244,1
133,235,1
135,253,1
141,246,1
149,235,1
155,248,1
145,260,1
134,267,1
118,265,1
111,282,1
101,287,1
33,320,1
10,328,1
3,353,1
14,360,1
13,374,1
4,371,1
10,388,1
21,381,1
51,348,1
68,348,1
66,334,1
89,360,1
76,382,1
85,387,1
114,422,1
134,392,1
166,370,1
158,339,1
162,326,1
172,316,1
141,280,1
150,286,1
160,279,1
158,266,1
172,270,1
106,258,1
96,266,1
89,244,1
10,438,1
17,428,1
24,426,1
41,433,1
56,442,1
53,428,1
56,422,1
60,454,1
36,472,1
32,456,1
21,458,1
23,445,1
30,437,1
46,478,1
48,463,1
57,478,1
56,490,1
106,482,1
107,500,1
116,504,1
116,482,1
70,514,1
84,517,1
80,534,1
88,538,1
87,527,1
60,544,1
53,554,1
34,548,1
37,556,1
44,567,1
44,592,1
24,567,1
35,577,1
18,579,1
6,578,1
150,423,1
154,430,1
161,422,1
174,438,1
178,427,1
191,428,1
174,463,1
159,448,1
171,484,1
168,498,1
181,498,1
184,482,1
108,589,1
105,594,1
120,593,1
128,584,1
124,568,1
122,551,1
149,552,1
156,568,1
147,579,1
157,592,1
166,585,1
205,583,1
202,588,1
222,543,1
254,574,1
255,590,1
232,454,1
221,447,1
187,403,1
196,402,1
202,396,1
208,348,1
219,348,1
198,314,1
206,302,1
206,292,1
210,284,1
198,275,1
218,270,1
224,288,1
236,281,1
252,280,1
266,283,1
274,290,1
236,254,1
112,317,1
114,34,1
34,60,1
8,82,1
187,61,1
188,72,1
235,74,1
260,99,1
272,48,1
268,36,1
277,36,1
290,42,1
271,148,1
256,181,1
267,170,1
259,191,1
251,192,1
232,192,1
252,204,1
268,207,1
272,194,1
277,226,1
287,217,1
300,220,1
316,217,1
299,182,1
306,174,1
315,172,1
343,170,1
341,156,1
326,148,1
320,159,1
316,153,1
303,146,1
316,140,1
293,114,1
306,114,1
308,101,1
240,388,1
244,408,1
250,402,1
261,394,1
256,430,1
264,444,1
281,477,1
299,528,1
315,562,1
310,521,1
339,510,1
347,518,1
360,544,1
356,565,1
258,356,1
263,348,1
272,354,1
286,326,1
292,464,1
299,480,1
306,497,1
318,510,1
217,22,1
222,13,1
237,11,1
344,480,1
128,557,1
330,332,1
325,317,1
324,306,1
332,311,1
308,286,1
317,292,1
323,284,1
312,275,1
313,264,1
328,264,1
336,282,1
346,290,1
348,304,1
345,321,1
367,302,1
354,276,1
358,264,1
352,246,1
382,348,1
376,358,1
384,432,1
390,444,1
395,460,1
398,472,1
384,508,1
370,491,1
375,532,1
374,570,1
394,566,1
388,581,1
396,576,1
406,562,1
401,552,1
398,538,1
394,529,1
409,533,1
418,514,1
365,527,1
384,520,1
378,176,1
384,170,1
386,200,1
388,189,1
393,191,1
404,184,1
410,202,1
415,305,1
411,292,1
410,283,1
424,315,1
410,377,1
405,424,1
419,454,1
439,455,1
448,446,1
457,502,1
450,536,1
453,578,1
465,594,1
376,416,1
367,400,1
384,481,1
350,505,1
380,546,1
390,552,1
368,560,1
528,557,1
420,258,1
430,258,1
434,276,1
431,242,1
441,225,1
457,234,1
478,214,1
479,186,1
494,188,1
492,236,1
502,242,1
504,227,1
485,250,1
506,269,1
484,294,1
498,292,1
506,304,1
477,308,1
489,318,1
479,323,1
473,366,1
463,371,1
470,380,1
478,400,1
487,433,1
493,437,1
472,476,1
480,476,1
475,485,1
476,494,1
482,504,1
491,488,1
506,365,1
506,353,1
516,363,1
488,358,1
491,342,1
496,334,1
422,122,1
432,122,1
439,133,1
421,146,1
302,56,1
312,59,1
312,74,1
322,426,1
316,414,1
306,420,1
338,397,1
350,398,1
359,402,1
509,442,1
519,446,1
522,441,1
538,447,1
546,455,1
560,448,1
557,436,1
548,424,1
557,465,1
542,468,1
530,462,1
510,456,1
500,475,1
507,483,1
512,474,1
527,486,1
532,476,1
556,46,1
569,66,1
541,83,1
532,220,1
552,221,1
570,220,1
574,237,1
559,246,1
560,258,1
558,270,1
571,281,1
581,275,1
584,262,1
590,267,1
600,265,1
608,272,1
595,281,1
642,239,1
633,227,1
620,209,1
606,216,1
541,326,1
520,352,1
566,339,1
568,398,1
603,374,1
617,367,1
609,429,1
618,427,1
612,442,1
610,456,1
560,510,1
567,520,1
579,512,1
595,508,1
583,492,1
576,534,1
576,550,1
585,561,1
596,544,1
604,558,1
596,569,1
612,568,1
620,564,1
632,574,1
627,580,1
600,585,1
606,595,1
625,52,1
635,57,1
647,63,1
658,63,1
641,74,1
630,74,1
634,84,1
652,86,1
648,109,1
659,102,1
656,75,1
667,231,1
662,245,1
667,253,1
682,254,1
676,268,1
640,317,1
639,328,1
640,341,1
650,385,1
654,372,1
670,361,1
688,358,1
654,404,1
658,392,1
660,418,1
641,418,1
622,490,1
626,508,1
635,502,1
639,513,1
639,524,1
664,504,1
686,513,1
668,556,1
678,552,1
696,560,1
658,468,1
672,461,1
691,461,1
712,466,1
726,490,1
734,486,1
728,472,1
734,507,1
722,518,1
624,40,1
656,16,1
664,24,1
676,24,1
682,30,1
705,80,1
713,88,1
664,285,1
671,291,1
687,290,1
671,312,1
656,265,1
649,256,1
710,353,1
714,366,1
710,388,1
692,421,1
701,413,1
711,423,1
716,438,1
720,419,1
724,426,1
734,428,1
742,415,1
722,408,1
757,420,1
746,440,1
744,458,1
746,468,1
698,46,1
712,34,1
722,13,1
728,8,1
742,15,1
759,22,1
764,35,1
770,10,1
786,57,1
736,54,1
751,130,1
757,116,1
734,93,1
745,90,1
697,193,1
713,233,1
719,226,1
728,223,1
741,224,1
742,212,1
732,211,1
723,248,1
725,266,1
716,284,1
728,288,1
752,313,1
758,329,1
764,324,1
764,346,1
771,337,1
775,354,1
782,349,1
796,353,1
770,370,1
784,372,1
792,384,1
796,372,1
768,392,1
780,394,1
790,406,1
795,492,1
786,522,1
793,528,1
796,460,1
534,24,1
516,42,1
508,49,1
511,60,1
599,111,1
544,183,1
248,44,1
326,471,1
366,511,1
344,412,1
360,426,1
186,442,1
674,140,1
61,260,1
284,203,1
581,196,1
591,180,1
736,126,1
726,128,1
734,138,1
368,458,1
372,450,1
374,478,1
332,460,1
338,428,1
329,495,1
304,469,1
305,453,1
372,500,1
357,477,1
