X,Y,Z
605,276,1
555,165,1
567,187,1
571,172,1
588,179,1
586,245,1
589,259,1
615,231,1
628,225,1
636,240,1
644,233,1
657,220,1
656,239,1
659,254,1
665,250,1
674,256,1
665,266,1
646,267,1
634,257,1
627,267,1
617,263,1
607,244,1
615,247,1
685,288,1
699,285,1
711,285,1
711,275,1
719,263,1
700,256,1
715,254,1
723,239,1
708,240,1
708,229,1
717,227,1
702,221,1
702,208,1
683,206,1
671,214,1
690,229,1
687,268,1
691,252,1
699,274,1
683,240,1
606,256,1
582,211,1
552,219,1
539,212,1
561,279,1
546,278,1
528,283,1
508,277,1
495,270,1
499,286,1
490,279,1
496,259,1
492,252,1
476,246,1
470,258,1
456,250,1
482,267,1
483,283,1
473,282,1
570,147,1
578,159,1
582,143,1
578,122,1
593,121,1
606,108,1
621,110,1
620,122,1
629,143,1
624,156,1
640,150,1
652,176,1
662,184,1
674,179,1
670,160,1
680,159,1
672,153,1
680,143,1
658,120,1
662,130,1
645,134,1
647,120,1
641,105,1
632,97,1
625,95,1
616,98,1
640,87,1
631,79,1
616,84,1
598,83,1
606,74,1
607,64,1
591,72,1
582,97,1
575,102,1
582,107,1
521,193,1
763,75,1
774,68,1
737,56,1
721,55,1
723,45,1
735,44,1
743,22,1
765,20,1
755,14,1
708,60,1
696,58,1
702,42,1
693,33,1
695,21,1
703,31,1
706,19,1
719,33,1
730,31,1
728,15,1
759,305,1
773,302,1
740,309,1
753,320,1
749,334,1
755,342,1
747,352,1
742,366,1
756,380,1
756,395,1
786,360,1
782,382,1
778,394,1
770,402,1
760,411,1
786,406,1
779,433,1
787,445,1
795,436,1
792,421,1
776,221,1
769,238,1
769,253,1
786,284,1
774,267,1
782,261,1
788,267,1
783,234,1
793,239,1
724,201,1
672,73,1
687,96,1
673,99,1
120,451,1
89,393,1
147,447,1
147,425,1
163,435,1
156,453,1
166,464,1
153,465,1
140,460,1
133,463,1
133,451,1
768,572,1
783,564,1
795,566,1
774,547,1
762,546,1
768,555,1
750,593,1
757,582,1
744,572,1
749,552,1
727,553,1
702,548,1
708,566,1
713,575,1
727,572,1
731,590,1
710,595,1
99,189,1
136,190,1
142,200,1
26,188,1
23,199,1
40,189,1
39,197,1
99,207,1
110,216,1
142,235,1
162,268,1
216,256,1
263,254,1
23,242,1
31,252,1
37,272,1
55,284,1
65,294,1
55,336,1
56,352,1
82,347,1
83,360,1
93,359,1
99,344,1
116,230,1
442,235,1
442,222,1
494,189,1
490,173,1
479,181,1
471,188,1
460,204,1
96,299,1
105,316,1
107,296,1
113,305,1
57,265,1
47,260,1
45,244,1
56,251,1
61,232,1
67,243,1
79,236,1
74,251,1
69,280,1
81,268,1
615,17,1
633,8,1
650,11,1
648,2,1
668,13,1
420,234,1
425,221,1
433,213,1
82,191,1
88,203,1
124,240,1
126,249,1
145,260,1
279,254,1
291,249,1
288,261,1
299,257,1
301,245,1
376,315,1
373,301,1
371,279,1
459,288,1
443,275,1
444,266,1
386,346,1
393,338,1
134,359,1
127,350,1
112,337,1
101,331,1
61,318,1
53,323,1
67,345,1
101,239,1
53,194,1
248,448,1
259,451,1
186,420,1
191,412,1
363,391,1
368,383,1
380,340,1
374,326,1
398,293,1
399,344,1
397,352,1
311,267,1
323,276,1
242,283,1
247,272,1
257,275,1
269,267,1
200,291,1
184,291,1
172,288,1
190,396,1
202,403,1
211,397,1
213,407,1
797,190,1
798,207,1
589,89,1
662,234,1
722,130,1
722,116,1
713,122,1
749,389,1
743,399,1
795,405,1
750,565,1
196,386,1
352,273,1
83,335,1
541,113,1
395,313,1
458,322,1
425,342,1
407,354,1
403,366,1
397,387,1
322,488,1
308,534,1
305,506,1
328,476,1
348,485,1
90,321,1
140,291,1
166,305,1
176,309,1
188,328,1
208,328,1
184,346,1
193,353,1
169,348,1
168,368,1
179,375,1
133,311,1
128,328,1
155,366,1
219,285,1
217,272,1
230,276,1
301,274,1
290,289,1
291,307,1
324,289,1
302,319,1
312,341,1
328,347,1
290,370,1
293,388,1
293,409,1
283,400,1
245,404,1
229,405,1
265,287,1
234,305,1
258,310,1
247,319,1
248,341,1
264,346,1
276,345,1
273,307,1
382,403,1
354,425,1
365,441,1
