X,Y,Z
775,12,1
609,5,1
605,50,1
685,80,1
685,104,1
577,69,1
623,149,1
563,208,1
548,126,1
511,107,1
437,46,1
395,73,1
387,118,1
410,167,1
411,180,1
435,156,1
443,150,1
279,133,1
194,205,1
185,216,1
169,177,1
40,351,1
51,495,1
334,496,1
377,345,1
439,277,1
506,274,1
532,222,1
445,433,1
425,472,1
511,396,1
491,338,1
502,352,1
508,345,1
522,331,1
536,325,1
536,340,1
537,353,1
535,366,1
549,340,1
544,306,1
562,299,1
574,280,1
582,295,1
595,285,1
579,317,1
568,333,1
592,336,1
581,349,1
557,364,1
547,376,1
557,390,1
566,383,1
587,371,1
602,375,1
590,391,1
583,413,1
560,420,1
553,454,1
566,457,1
597,471,1
650,506,1
640,520,1
663,533,1
675,541,1
689,516,1
700,528,1
752,580,1
726,474,1
771,378,1
669,418,1
663,401,1
679,405,1
655,410,1
645,395,1
634,391,1
623,390,1
636,372,1
647,380,1
622,360,1
652,332,1
659,351,1
669,340,1
645,353,1
669,359,1
681,371,1
664,316,1
642,306,1
643,299,1
625,288,1
616,300,1
623,321,1
626,343,1
634,341,1
610,313,1
604,299,1
605,329,1
592,359,1
618,408,1
604,396,1
602,425,1
660,382,1
671,382,1
568,353,1
592,309,1
613,278,1
624,273,1
599,408,1
676,427,1
741,494,1
