X,Y,Z
42,296,1
27,298,1
39,320,1
691,85,1
662,29,1
663,16,1
678,9,1
688,6,1
691,18,1
604,59,1
619,69,1
633,61,1
616,85,1
594,91,1
593,35,1
552,66,1
549,56,1
509,73,1
502,64,1
510,59,1
498,51,1
501,42,1
513,43,1
510,33,1
501,5,1
510,15,1
518,8,1
488,21,1
472,32,1
457,45,1
465,62,1
485,45,1
489,65,1
500,98,1
500,113,1
508,129,1
486,144,1
496,142,1
502,151,1
508,141,1
521,145,1
532,132,1
547,125,1
576,123,1
584,115,1
591,138,1
593,147,1
593,170,1
580,171,1
569,167,1
564,152,1
569,195,1
577,189,1
549,157,1
543,161,1
516,193,1
506,190,1
505,176,1
491,183,1
477,190,1
473,204,1
515,222,1
533,225,1
544,222,1
553,258,1
564,264,1
581,272,1
555,216,1
452,310,1
394,294,1
400,288,1
405,269,1
394,262,1
401,257,1
405,248,1
416,257,1
420,238,1
434,240,1
440,250,1
446,223,1
428,218,1
421,209,1
414,219,1
404,201,1
414,192,1
363,227,1
352,219,1
363,215,1
352,200,1
344,195,1
354,186,1
333,188,1
325,203,1
312,227,1
306,234,1
291,237,1
293,247,1
279,230,1
264,221,1
255,216,1
247,202,1
265,200,1
239,206,1
242,216,1
237,224,1
232,178,1
246,177,1
232,152,1
217,147,1
213,134,1
225,134,1
236,123,1
203,153,1
191,133,1
178,142,1
166,142,1
119,125,1
115,140,1
118,150,1
80,169,1
72,175,1
117,200,1
131,188,1
110,213,1
16,239,1
6,251,1
10,276,1
11,322,1
7,308,1
371,257,1
373,286,1
375,276,1
364,281,1
447,132,1
454,116,1
461,95,1
446,86,1
445,96,1
436,111,1
438,71,1
447,66,1
437,60,1
416,32,1
413,16,1
389,48,1
380,38,1
371,47,1
364,57,1
357,47,1
349,63,1
340,72,1
332,114,1
318,102,1
316,117,1
294,125,1
306,142,1
293,166,1
305,172,1
336,135,1
346,130,1
355,122,1
356,137,1
366,138,1
362,147,1
375,140,1
377,128,1
384,132,1
384,122,1
386,108,1
372,111,1
358,106,1
360,93,1
372,91,1
383,84,1
389,84,1
381,68,1
364,69,1
301,55,1
308,45,1
322,49,1
331,27,1
350,25,1
284,57,1
288,42,1
267,35,1
279,9,1
296,15,1
298,32,1
289,23,1
315,20,1
329,15,1
680,73,1
561,176,1
523,186,1
534,179,1
533,171,1
505,166,1
514,162,1
529,157,1
434,47,1
368,120,1
329,42,1
411,298,1
403,371,1
398,360,1
8,387,1
16,396,1
8,415,1
16,428,1
31,447,1
28,435,1
35,426,1
44,516,1
40,505,1
49,499,1
38,489,1
37,530,1
39,540,1
29,540,1
15,544,1
16,526,1
13,511,1
15,487,1
6,493,1
66,551,1
77,544,1
88,542,1
98,530,1
107,512,1
71,528,1
52,484,1
512,417,1
515,406,1
523,397,1
528,410,1
486,383,1
489,391,1
484,400,1
489,410,1
498,416,1
497,398,1
507,442,1
498,437,1
496,429,1
496,447,1
486,422,1
477,421,1
476,435,1
487,442,1
566,531,1
574,530,1
555,527,1
538,525,1
540,517,1
527,505,1
538,493,1
518,516,1
508,522,1
547,552,1
539,562,1
522,571,1
506,571,1
512,554,1
518,548,1
527,559,1
535,540,1
545,539,1
511,537,1
496,540,1
491,501,1
479,499,1
466,509,1
449,505,1
460,499,1
449,489,1
437,491,1
466,486,1
389,313,1
382,311,1
374,305,1
367,310,1
354,305,1
359,292,1
346,294,1
382,343,1
374,354,1
389,393,1
439,394,1
442,386,1
455,393,1
428,385,1
419,382,1
455,464,1
229,291,1
237,287,1
250,273,1
190,296,1
196,306,1
170,290,1
155,272,1
76,296,1
47,401,1
33,393,1
40,381,1
65,364,1
75,369,1
72,389,1
79,397,1
89,388,1
101,385,1
106,401,1
118,381,1
106,420,1
140,457,1
143,476,1
131,512,1
125,503,1
134,497,1
147,498,1
161,489,1
174,489,1
151,517,1
160,532,1
165,576,1
157,564,1
155,552,1
164,550,1
179,561,1
177,572,1
195,572,1
192,544,1
252,421,1
249,431,1
264,425,1
86,492,1
58,512,1
64,495,1
63,502,1
49,466,1
42,459,1
43,435,1
57,410,1
56,394,1
96,310,1
127,339,1
140,342,1
147,408,1
129,411,1
115,411,1
126,420,1
115,476,1
103,474,1
89,459,1
85,447,1
105,340,1
107,330,1
122,315,1
227,328,1
218,336,1
211,312,1
254,310,1
180,588,1
194,490,1
196,471,1
383,550,1
370,555,1
359,538,1
386,577,1
389,564,1
413,576,1
407,561,1
439,567,1
440,557,1
422,540,1
411,541,1
418,528,1
310,486,1
292,479,1
274,457,1
277,474,1
270,484,1
250,522,1
244,527,1
268,520,1
264,513,1
249,510,1
235,516,1
226,460,1
237,452,1
223,432,1
212,423,1
205,435,1
221,577,1
217,559,1
327,535,1
347,545,1
346,533,1
361,511,1
367,506,1
462,566,1
463,582,1
312,552,1
326,544,1
321,362,1
310,382,1
342,380,1
233,348,1
246,354,1
261,323,1
263,310,1
135,318,1
159,313,1
188,380,1
179,391,1
183,428,1
182,459,1
82,414,1
152,357,1
149,369,1
280,400,1
311,421,1
303,411,1
200,174,1
398,429,1
406,439,1
406,459,1
411,471,1
383,469,1
353,440,1
335,442,1
335,423,1
328,566,1
350,572,1
344,561,1
301,566,1
293,566,1
277,569,1
269,578,1
330,500,1
340,498,1
337,506,1
372,486,1
355,479,1
343,472,1
498,562,1
534,591,1
320,461,1
309,455,1
294,446,1
284,439,1
284,426,1
275,421,1
436,516,1
452,537,1
261,347,1
265,340,1
271,347,1
291,293,1
286,305,1
269,366,1
279,357,1
74,313,1
106,270,1
472,494,1
546,574,1
440,579,1
451,547,1
482,554,1
493,522,1
435,502,1
220,486,1
382,374,1
306,293,1
324,306,1
401,591,1
429,420,1
391,332,1
397,320,1
140,240,1
218,274,1
