X,Y,Z
600,95,1
608,89,1
600,45,1
598,37,1
616,34,1
655,48,1
653,32,1
678,58,1
717,81,1
774,72,1
790,64,1
785,17,1
769,16,1
719,5,1
737,144,1
661,121,1
634,131,1
642,166,1
614,176,1
535,145,1
491,104,1
440,39,1
463,14,1
397,22,1
386,37,1
385,52,1
372,46,1
371,27,1
324,43,1
322,28,1
308,28,1
316,17,1
273,5,1
251,62,1
267,74,1
197,81,1
201,91,1
209,104,1
198,112,1
191,94,1
171,31,1
224,14,1
147,9,1
135,8,1
97,4,1
89,14,1
78,11,1
80,25,1
99,67,1
114,60,1
70,97,1
55,100,1
19,35,1
232,137,1
251,143,1
271,143,1
348,157,1
340,140,1
359,173,1
318,185,1
312,171,1
377,183,1
340,199,1
307,224,1
293,217,1
290,228,1
278,241,1
274,256,1
281,265,1
312,267,1
367,264,1
406,260,1
409,199,1
428,208,1
466,202,1
497,253,1
554,235,1
570,267,1
568,289,1
530,317,1
546,351,1
558,360,1
602,330,1
659,302,1
655,398,1
624,394,1
607,402,1
592,402,1
541,397,1
529,396,1
532,378,1
529,416,1
510,441,1
507,461,1
487,511,1
488,529,1
463,522,1
672,456,1
682,466,1
680,475,1
725,433,1
732,420,1
742,421,1
739,438,1
751,454,1
743,488,1
778,494,1
776,472,1
624,456,1
658,503,1
628,543,1
593,561,1
570,482,1
418,440,1
409,443,1
379,417,1
400,391,1
418,397,1
428,397,1
414,368,1
446,352,1
462,350,1
369,342,1
361,358,1
226,290,1
229,239,1
228,205,1
228,190,1
173,197,1
196,302,1
201,291,1
179,290,1
171,300,1
148,284,1
131,295,1
124,307,1
229,340,1
224,311,1
265,381,1
245,411,1
244,440,1
184,438,1
171,441,1
162,437,1
160,418,1
169,407,1
179,396,1
183,384,1
165,389,1
158,366,1
146,374,1
130,386,1
127,404,1
141,412,1
119,418,1
126,446,1
219,481,1
223,499,1
206,497,1
204,483,1
228,511,1
226,534,1
230,548,1
222,562,1
242,570,1
244,551,1
243,528,1
267,546,1
281,549,1
188,514,1
172,506,1
167,493,1
171,586,1
60,500,1
74,502,1
94,500,1
104,509,1
98,531,1
92,543,1
97,560,1
23,466,1
7,454,1
14,578,1
555,345,1
196,539,1
322,210,1
316,200,1
