X,Y,Z
10,102,1
120,127,1
118,139,1
178,123,1
241,109,1
386,102,1
56,288,1
122,229,1
131,319,1
204,250,1
55,548,1
230,553,1
217,501,1
275,507,1
291,496,1
330,477,1
239,380,1
258,382,1
260,370,1
250,356,1
314,183,1
312,211,1
335,246,1
379,332,1
409,312,1
423,230,1
447,215,1
479,280,1
535,317,1
553,312,1
607,245,1
684,171,1
710,301,1
591,372,1
542,419,1
557,444,1
496,453,1
493,466,1
475,508,1
466,536,1
448,542,1
437,548,1
426,571,1
414,581,1
583,514,1
583,503,1
660,557,1
721,484,1
728,427,1
677,421,1
269,375,1
