X,Y,Z
775,167,1
771,94,1
781,81,1
780,64,1
765,53,1
753,60,1
719,112,1
718,135,1
698,128,1
702,102,1
686,131,1
676,146,1
702,141,1
705,155,1
710,126,1
660,68,1
624,20,1
603,16,1
589,18,1
581,25,1
589,37,1
509,34,1
505,23,1
540,9,1
436,17,1
494,73,1
486,86,1
480,72,1
460,88,1
502,108,1
479,115,1
456,112,1
466,127,1
479,137,1
467,142,1
615,107,1
569,152,1
522,184,1
511,237,1
605,217,1
691,204,1
730,228,1
765,231,1
792,249,1
779,257,1
797,259,1
792,272,1
750,312,1
749,332,1
763,320,1
730,337,1
762,365,1
768,414,1
749,532,1
779,561,1
767,578,1
676,518,1
650,556,1
668,581,1
588,597,1
565,587,1
490,577,1
440,587,1
594,512,1
616,497,1
594,492,1
592,451,1
587,449,1
580,396,1
629,384,1
673,406,1
660,437,1
701,439,1
693,357,1
662,361,1
617,333,1
585,314,1
624,284,1
687,251,1
697,306,1
435,219,1
420,215,1
403,206,1
382,70,1
327,98,1
295,73,1
279,104,1
291,113,1
297,160,1
312,169,1
334,179,1
346,169,1
346,178,1
357,173,1
346,194,1
358,243,1
375,253,1
355,257,1
366,268,1
396,276,1
528,330,1
483,312,1
453,285,1
433,294,1
461,375,1
445,378,1
484,386,1
508,388,1
514,389,1
500,404,1
493,492,1
490,438,1
442,498,1
432,486,1
412,519,1
433,443,1
422,425,1
375,479,1
349,459,1
333,459,1
318,485,1
280,463,1
285,498,1
256,504,1
185,583,1
338,598,1
265,585,1
204,572,1
196,563,1
254,432,1
217,409,1
225,399,1
232,386,1
202,390,1
113,458,1
109,493,1
86,318,1
130,304,1
145,294,1
165,302,1
149,310,1
35,302,1
11,308,1
22,290,1
5,265,1
101,246,1
105,237,1
115,218,1
127,214,1
101,201,1
77,152,1
65,143,1
55,133,1
68,117,1
78,102,1
41,70,1
23,68,1
11,149,1
31,158,1
121,86,1
110,73,1
157,121,1
180,162,1
182,193,1
255,233,1
225,264,1
243,280,1
251,296,1
261,281,1
274,290,1
293,283,1
317,278,1
285,304,1
236,310,1
220,320,1
293,329,1
309,348,1
365,343,1
368,385,1
378,403,1
338,383,1
319,321,1
296,183,1
245,180,1
248,153,1
209,127,1
229,127,1
229,109,1
247,99,1
225,74,1
154,55,1
130,9,1
214,5,1
203,19,1
215,23,1
216,36,1
231,24,1
238,16,1
795,110,1
267,262,1
253,272,1
28,521,1
722,506,1
304,334,1
201,493,1
170,533,1
86,359,1
269,481,1
149,498,1
218,555,1
