X,Y
434.5,79.0
92.0,147.0
243.885,151.885
163.885,161.885
207.885,165.885
224.885,185.885
245.885,188.885
260.885,198.885
210.885,199.885
230.885,202.885
245.885,202.885
197.885,205.885
286.682,209.682
278.682,215.682
222.885,218.885
301.682,220.682
207.885,222.885
285.682,222.682
221.885,228.885
12.115,233.885
306.682,234.682
209.885,236.885
230.833,237.75
198.885,239.885
220.833,246.75
297.682,260.682
289.682,269.682
311.682,269.682
305.682,281.682
323.682,282.682
372.682,285.682
299.682,288.682
315.682,290.682
333.682,290.682
359.682,296.682
340.682,303.682
350.7,310.5
135.864,333.409
294.7,380.5
321.7,382.5
226.864,430.409
245.864,435.409
222.864,443.409
235.864,448.409
246.864,453.409
262.864,464.409
253.864,467.409
469.5,476.3
255.864,485.409
710.318,519.318
711.318,531.318
695.2,544.2
711.2,548.2
704.2,560.2
586.5,589.3
