X,Y,Z
55,5,1
60,18,1
103,2,1
111,5,1
144,28,1
95,24,1
94,36,1
84,45,1
81,31,1
58,36,1
59,50,1
10,24,1
28,40,1
18,53,1
4,73,1
13,78,1
5,84,1
41,135,1
57,141,1
69,151,1
55,154,1
24,206,1
37,196,1
50,203,1
57,216,1
36,212,1
14,327,1
4,341,1
87,313,1
120,325,1
74,382,1
63,396,1
59,404,1
66,415,1
77,404,1
94,394,1
110,404,1
124,394,1
118,411,1
96,408,1
88,419,1
138,428,1
144,413,1
144,439,1
152,444,1
152,426,1
165,438,1
62,476,1
77,487,1
62,492,1
87,581,1
81,569,1
98,579,1
89,553,1
175,532,1
173,569,1
183,583,1
191,566,1
208,556,1
218,548,1
254,535,1
264,527,1
264,516,1
280,515,1
291,558,1
304,566,1
315,566,1
356,551,1
377,591,1
412,537,1
410,521,1
444,520,1
566,536,1
579,548,1
582,563,1
584,595,1
526,564,1
600,592,1
613,595,1
634,583,1
655,588,1
673,573,1
654,574,1
645,567,1
625,564,1
638,556,1
628,555,1
642,545,1
660,550,1
660,564,1
669,558,1
678,563,1
674,545,1
667,537,1
656,532,1
638,527,1
676,515,1
701,522,1
702,510,1
721,498,1
710,494,1
721,482,1
710,474,1
736,479,1
735,499,1
725,509,1
738,521,1
738,506,1
750,495,1
741,531,1
749,518,1
695,430,1
706,424,1
711,414,1
695,415,1
681,414,1
686,427,1
670,422,1
665,414,1
653,423,1
660,435,1
655,395,1
689,389,1
714,396,1
704,385,1
714,380,1
701,366,1
698,377,1
687,371,1
684,356,1
672,335,1
661,347,1
667,369,1
666,396,1
660,388,1
657,374,1
655,361,1
641,361,1
643,350,1
655,340,1
630,337,1
630,349,1
625,364,1
630,385,1
616,375,1
618,385,1
608,380,1
601,374,1
608,367,1
603,357,1
618,356,1
590,361,1
573,363,1
546,368,1
609,406,1
616,419,1
595,407,1
599,418,1
590,439,1
576,462,1
581,485,1
569,475,1
566,493,1
559,501,1
550,495,1
532,487,1
538,478,1
556,474,1
552,452,1
549,424,1
480,453,1
470,458,1
461,439,1
459,450,1
438,498,1
424,497,1
431,487,1
439,479,1
441,463,1
426,476,1
413,484,1
397,475,1
388,470,1
432,453,1
402,454,1
413,443,1
415,428,1
427,424,1
424,438,1
418,403,1
429,402,1
441,401,1
452,401,1
427,411,1
435,418,1
453,385,1
456,372,1
470,380,1
490,398,1
497,390,1
514,391,1
372,471,1
327,507,1
326,455,1
270,426,1
230,432,1
229,414,1
212,414,1
199,420,1
172,403,1
191,388,1
204,371,1
144,256,1
157,253,1
138,233,1
120,227,1
126,220,1
115,210,1
111,221,1
105,198,1
108,183,1
123,199,1
134,211,1
149,212,1
145,223,1
149,236,1
157,236,1
161,225,1
173,225,1
179,237,1
205,230,1
239,228,1
243,215,1
260,238,1
278,235,1
280,246,1
272,257,1
255,250,1
267,246,1
267,199,1
253,201,1
238,200,1
225,198,1
211,196,1
162,192,1
133,186,1
117,177,1
129,168,1
147,167,1
162,172,1
170,177,1
192,168,1
207,161,1
220,183,1
175,213,1
270,157,1
276,141,1
263,135,1
271,124,1
261,119,1
270,113,1
270,102,1
269,91,1
285,113,1
302,101,1
314,98,1
322,108,1
306,116,1
288,130,1
255,107,1
245,112,1
225,116,1
212,103,1
195,94,1
196,102,1
177,86,1
162,91,1
176,99,1
180,112,1
176,124,1
196,135,1
207,140,1
246,171,1
246,150,1
232,131,1
183,139,1
152,134,1
167,157,1
133,150,1
115,154,1
104,166,1
126,136,1
132,115,1
160,125,1
149,123,1
136,131,1
159,83,1
164,78,1
191,83,1
204,89,1
203,74,1
208,59,1
217,60,1
217,47,1
228,51,1
243,43,1
241,99,1
269,176,1
257,162,1
228,228,1
149,189,1
144,149,1
243,21,1
258,5,1
285,18,1
281,29,1
296,34,1
307,22,1
315,43,1
306,53,1
348,13,1
501,213,1
487,226,1
490,242,1
459,258,1
507,310,1
517,318,1
668,264,1
658,249,1
672,239,1
655,232,1
661,224,1
647,216,1
654,197,1
651,171,1
636,164,1
654,152,1
664,152,1
677,173,1
675,142,1
684,138,1
695,133,1
705,144,1
689,148,1
720,145,1
724,125,1
727,107,1
727,76,1
712,38,1
721,49,1
726,36,1
714,25,1
710,8,1
677,9,1
654,7,1
707,100,1
720,110,1
689,107,1
685,92,1
674,91,1
668,71,1
658,57,1
641,50,1
640,61,1
652,70,1
656,85,1
643,71,1
760,236,1
133,415,1
99,417,1
364,170,1
356,141,1
637,151,1
637,141,1
662,126,1
681,125,1
675,111,1
659,101,1
652,112,1
638,97,1
615,88,1
612,77,1
635,79,1
628,60,1
609,60,1
599,70,1
574,49,1
569,41,1
582,62,1
591,53,1
588,75,1
598,89,1
611,115,1
632,123,1
597,139,1
579,128,1
567,124,1
560,110,1
561,81,1
571,81,1
579,104,1
592,117,1
592,98,1
570,92,1
558,95,1
548,64,1
563,67,1
551,50,1
564,27,1
578,21,1
585,28,1
593,14,1
610,5,1
577,31,1
550,132,1
535,104,1
540,91,1
519,105,1
523,122,1
537,131,1
549,141,1
565,163,1
580,158,1
575,172,1
563,188,1
579,188,1
595,196,1
584,201,1
579,211,1
571,201,1
576,231,1
594,220,1
589,163,1
550,170,1
543,184,1
529,180,1
511,175,1
529,167,1
506,160,1
532,159,1
524,144,1
504,149,1
491,143,1
500,128,1
514,127,1
488,125,1
473,128,1
478,114,1
493,110,1
503,104,1
499,86,1
495,73,1
482,63,1
500,63,1
500,54,1
505,39,1
508,24,1
511,57,1
486,43,1
477,36,1
474,21,1
461,39,1
443,26,1
430,33,1
419,44,1
403,51,1
414,68,1
433,84,1
406,93,1
432,121,1
447,127,1
461,115,1
470,108,1
469,95,1
484,99,1
457,99,1
474,87,1
490,80,1
473,70,1
473,52,1
432,55,1
407,32,1
417,25,1
432,20,1
441,11,1
461,15,1
529,31,1
514,28,1
514,41,1
529,53,1
456,71,1
422,98,1
384,72,1
396,65,1
395,52,1
397,86,1
439,98,1
576,220,1
396,73,1
158,151,1
198,185,1
187,97,1
180,196,1
294,283,1
439,188,1
432,200,1
423,187,1
377,167,1
31,439,1
226,261,1
645,132,1
29,192,1
237,85,1
258,213,1
238,185,1
247,132,1
201,122,1
259,173,1
433,469,1
