X,Y
609.3,9.5
504.3,24.5
512.3,29.5
162.3,49.5
381.3,56.5
634.3,61.5
625.3,70.5
538.3,93.5
560.3,93.5
670.3,101.5
542.3,102.5
594.3,106.5
666.3,114.5
504.3,117.5
572.3,118.5
562.3,124.5
501.3,133.5
598.3,148.5
629.3,148.5
590.3,152.5
700.3,154.5
545.3,162.5
534.3,172.5
582.3,177.5
36.056,181.667
588.3,186.5
572.3,188.5
100.3,189.5
665.3,189.5
113.3,193.5
466.3,193.5
652.3,193.5
456.3,205.5
586.3,210.5
640.3,217.5
468.3,222.5
601.3,225.5
554.3,234.5
708.3,238.5
568.3,242.5
400.3,249.5
577.3,250.5
588.3,253.5
601.3,257.5
660.3,257.5
292.3,260.5
393.3,260.5
445.3,269.5
514.3,269.5
640.3,273.5
725.3,278.5
534.3,280.5
510.3,284.5
442.3,293.5
580.3,294.5
609.3,296.5
412.3,321.5
306.3,326.5
194.3,336.5
694.3,341.5
226.3,346.5
306.3,346.5
316.3,346.5
377.3,349.5
564.3,350.5
242.3,357.5
264.3,358.5
530.3,361.5
476.3,364.5
380.3,365.5
722.3,370.5
342.3,372.5
465.3,372.5
484.3,380.5
544.3,380.5
357.3,381.5
374.3,382.5
456.3,388.5
516.3,393.5
281.3,394.5
334.3,396.5
720.3,400.5
680.3,401.5
589.3,402.5
41.342,406.447
372.3,405.5
736.3,405.5
60.962,406.654
650.3,406.5
422.3,408.5
362.3,413.5
668.3,414.5
562.3,417.5
185.3,418.5
233.3,421.5
518.3,424.5
249.3,425.5
345.3,426.5
469.3,426.5
640.3,428.5
742.3,428.5
174.3,430.5
513.3,438.5
597.3,438.5
477.3,440.5
760.3,441.5
425.3,442.5
780.3,444.5
222.3,452.5
465.3,468.5
280.3,470.5
452.3,470.5
720.3,474.5
133.3,484.5
144.3,484.5
580.3,485.5
453.3,493.5
168.3,497.5
490.3,497.5
442.3,504.5
485.3,508.5
366.3,509.5
649.3,512.5
346.3,522.5
558.3,522.5
534.3,530.5
610.3,536.5
232.3,538.5
413.3,538.5
322.3,542.5
550.3,545.5
242.3,556.5
724.3,556.5
706.3,572.5
544.3,581.5
554.3,585.5
