X,Y,Z
756,45,1
744,53,1
745,62,1
585,57,1
645,141,1
762,175,1
794,196,1
587,156,1
436,118,1
196,286,1
322,403,1
235,477,1
250,481,1
224,498,1
220,564,1
275,528,1
337,503,1
336,552,1
377,559,1
389,556,1
403,541,1
425,487,1
367,451,1
495,498,1
671,436,1
662,424,1
598,348,1
581,331,1
490,243,1
491,259,1
500,273,1
494,274,1
482,280,1
479,254,1
437,249,1
426,238,1
409,230,1
396,227,1
389,237,1
382,247,1
365,242,1
347,245,1
360,255,1
365,267,1
340,265,1
330,267,1
329,283,1
340,289,1
351,299,1
354,275,1
361,285,1
381,280,1
383,266,1
395,262,1
410,254,1
396,249,1
405,241,1
418,244,1
429,251,1
448,265,1
470,275,1
456,278,1
461,253,1
476,288,1
482,295,1
485,306,1
466,293,1
470,309,1
456,304,1
472,327,1
455,325,1
462,336,1
469,346,1
475,354,1
459,354,1
446,337,1
438,351,1
449,363,1
454,375,1
451,388,1
440,397,1
429,386,1
427,372,1
434,367,1
440,376,1
418,385,1
416,396,1
398,406,1
399,393,1
374,394,1
386,383,1
371,374,1
364,362,1
382,362,1
396,354,1
410,353,1
406,372,1
348,385,1
333,387,1
325,370,1
319,358,1
327,343,1
314,333,1
336,331,1
354,330,1
340,346,1
357,347,1
372,325,1
380,342,1
395,333,1
395,314,1
396,301,1
411,303,1
430,302,1
443,291,1
430,283,1
398,285,1
379,304,1
327,308,1
385,319,1
335,367,1
368,308,1
419,333,1
422,271,1
420,316,1
