X,Y,Z
328,235,1
343,272,1
334,316,1
327,297,1
323,286,1
407,268,1
461,212,1
396,169,1
357,47,1
301,37,1
347,188,1
714,249,1
746,353,1
778,443,1
725,497,1
685,565,1
607,453,1
414,539,1
321,497,1
352,463,1
371,470,1
351,441,1
361,369,1
303,422,1
264,408,1
235,479,1
273,532,1
241,315,1
242,300,1
253,283,1
303,291,1
304,317,1
298,305,1
291,297,1
283,274,1
288,254,1
289,224,1
297,268,1
308,268,1
213,253,1
198,258,1
187,293,1
105,292,1
136,206,1
199,175,1
245,178,1
234,215,1
297,127,1
223,121,1
144,103,1
19,85,1
69,500,1
69,572,1
774,272,1
793,300,1
296,258,1
