X,Y,Z
732,112,1
751,124,1
737,139,1
765,147,1
555,121,1
687,145,1
564,14,1
552,34,1
477,147,1
498,158,1
427,114,1
349,247,1
332,241,1
329,255,1
317,265,1
332,269,1
349,272,1
368,289,1
358,299,1
310,215,1
283,182,1
263,172,1
236,227,1
268,254,1
183,211,1
174,174,1
176,146,1
97,271,1
96,310,1
71,298,1
40,256,1
102,340,1
142,391,1
172,404,1
222,372,1
81,485,1
20,380,1
11,465,1
249,468,1
242,511,1
303,508,1
334,573,1
399,523,1
302,336,1
341,393,1
382,412,1
392,418,1
447,429,1
452,451,1
469,456,1
498,529,1
482,588,1
549,535,1
560,548,1
432,386,1
419,435,1
450,355,1
427,330,1
457,324,1
442,254,1
486,292,1
491,240,1
595,329,1
616,317,1
611,300,1
685,278,1
674,268,1
729,249,1
747,338,1
764,329,1
773,302,1
775,396,1
574,428,1
506,196,1
345,16,1
324,26,1
322,13,1
299,42,1
