X,Y,Z
187,224,1
93,150,1
80,160,1
113,176,1
117,191,1
48,200,1
55,231,1
70,240,1
77,266,1
89,265,1
90,233,1
117,260,1
111,280,1
113,294,1
123,294,1
125,320,1
140,271,1
155,278,1
138,221,1
116,217,1
171,209,1
170,234,1
159,261,1
141,244,1
154,231,1
149,338,1
161,348,1
165,337,1
167,320,1
162,301,1
168,276,1
189,276,1
177,304,1
194,300,1
183,319,1
173,354,1
178,372,1
191,357,1
211,331,1
202,313,1
225,311,1
210,277,1
206,263,1
201,248,1
241,250,1
239,278,1
257,253,1
262,276,1
291,256,1
271,285,1
288,293,1
280,308,1
264,317,1
255,291,1
248,305,1
180,400,1
196,406,1
204,391,1
215,399,1
224,347,1
167,373,1
167,394,1
171,426,1
155,428,1
154,439,1
158,461,1
169,529,1
200,595,1
107,446,1
261,188,1
265,176,1
243,161,1
212,168,1
232,134,1
216,116,1
237,109,1
224,151,1
267,158,1
259,129,1
289,155,1
201,83,1
213,88,1
207,51,1
227,69,1
236,39,1
261,45,1
275,48,1
246,62,1
268,71,1
231,96,1
256,106,1
278,94,1
288,123,1
301,124,1
291,143,1
272,135,1
300,104,1
316,95,1
316,75,1
290,33,1
283,59,1
317,46,1
344,42,1
349,65,1
359,69,1
388,75,1
390,95,1
435,88,1
412,111,1
403,58,1
394,43,1
393,21,1
420,25,1
431,37,1
443,16,1
472,39,1
472,58,1
479,72,1
463,101,1
461,137,1
491,136,1
448,160,1
456,172,1
453,184,1
424,137,1
353,143,1
363,159,1
339,144,1
323,122,1
331,105,1
336,77,1
356,184,1
340,205,1
358,200,1
379,191,1
385,212,1
401,201,1
402,220,1
412,201,1
418,188,1
408,177,1
453,199,1
462,211,1
435,217,1
443,231,1
420,230,1
422,250,1
401,238,1
392,245,1
390,264,1
378,234,1
378,289,1
361,293,1
388,303,1
409,305,1
396,284,1
408,271,1
413,286,1
429,274,1
448,274,1
454,292,1
453,311,1
459,299,1
473,299,1
486,297,1
468,260,1
466,240,1
242,334,1
235,387,1
228,397,1
230,413,1
239,424,1
251,413,1
263,415,1
264,397,1
273,370,1
282,365,1
281,352,1
297,365,1
267,337,1
521,192,1
519,214,1
497,208,1
486,189,1
478,204,1
481,219,1
481,231,1
490,269,1
500,234,1
560,221,1
520,238,1
581,291,1
599,299,1
583,327,1
577,313,1
544,311,1
540,284,1
537,324,1
521,319,1
537,360,1
755,532,1
734,555,1
716,545,1
700,545,1
697,531,1
695,518,1
681,495,1
711,483,1
746,483,1
735,470,1
774,475,1
755,459,1
732,436,1
701,427,1
686,426,1
686,426,1
678,445,1
713,436,1
682,467,1
657,465,1
660,432,1
664,413,1
653,411,1
644,402,1
631,406,1
621,413,1
360,430,1
345,441,1
373,457,1
327,495,1
334,502,1
352,498,1
371,512,1
358,527,1
368,545,1
349,554,1
327,549,1
390,546,1
318,564,1
314,580,1
378,591,1
393,580,1
457,590,1
447,504,1
525,412,1
476,407,1
490,387,1
479,333,1
436,361,1
427,331,1
409,347,1
389,318,1
364,331,1
352,325,1
326,325,1
316,312,1
306,305,1
293,309,1
295,379,1
286,390,1
303,395,1
299,405,1
312,411,1
296,425,1
290,413,1
274,399,1
283,437,1
290,445,1
279,445,1
270,419,1
239,447,1
247,456,1
242,471,1
228,479,1
257,488,1
261,477,1
274,500,1
322,461,1
307,462,1
4,579,1
5,550,1
57,572,1
29,572,1
48,587,1
77,596,1
107,590,1
84,569,1
103,565,1
99,552,1
5,532,1
562,447,1
550,441,1
564,433,1
551,426,1
561,417,1
534,446,1
694,226,1
725,289,1
735,311,1
744,297,1
759,308,1
740,320,1
762,350,1
759,362,1
747,356,1
697,343,1
678,342,1
677,318,1
648,321,1
633,323,1
622,320,1
615,311,1
616,340,1
600,345,1
587,365,1
566,359,1
564,373,1
541,546,1
527,563,1
517,550,1
501,558,1
563,584,1
566,571,1
542,571,1
565,543,1
573,524,1
603,539,1
612,516,1
638,545,1
642,527,1
644,557,1
654,539,1
637,573,1
651,568,1
692,563,1
700,572,1
723,575,1
705,589,1
677,572,1
667,557,1
663,538,1
655,518,1
646,502,1
629,502,1
602,474,1
598,487,1
579,450,1
612,436,1
548,482,1
565,472,1
536,498,1
498,509,1
514,507,1
497,535,1
481,542,1
490,457,1
459,452,1
431,434,1
409,414,1
434,411,1
460,424,1
443,404,1
439,394,1
393,372,1
416,405,1
486,438,1
443,426,1
8,84,1
517,159,1
501,181,1
482,165,1
517,174,1
510,267,1
767,555,1
776,520,1
744,522,1
748,497,1
768,506,1
762,427,1
725,408,1
733,402,1
723,391,1
712,394,1
714,381,1
700,378,1
674,381,1
634,387,1
624,379,1
600,380,1
609,269,1
625,246,1
592,256,1
588,238,1
636,236,1
669,249,1
644,249,1
676,233,1
672,187,1
702,64,1
607,42,1
778,345,1
737,370,1
710,308,1
704,289,1
754,266,1
741,260,1
709,249,1
697,264,1
678,270,1
680,250,1
744,411,1
700,412,1
590,421,1
513,471,1
586,509,1
659,493,1
655,477,1
637,473,1
632,457,1
530,516,1
523,531,1
560,523,1
546,514,1
597,564,1
577,548,1
643,597,1
673,590,1
721,522,1
777,495,1
625,363,1
648,351,1
651,301,1
640,305,1
615,356,1
664,307,1
62,213,1
139,308,1
200,368,1
258,374,1
240,367,1
379,174,1
430,292,1
12,51,1
422,70,1
577,484,1
583,210,1
677,119,1
603,162,1
632,201,1
147,290,1
616,584,1
25,54,1
37,65,1
34,82,1
46,555,1
37,561,1
16,571,1
256,389,1
257,365,1
240,342,1
236,356,1
216,365,1
209,353,1
211,377,1
191,376,1
181,385,1
189,392,1
182,417,1
201,422,1
251,334,1
177,330,1
187,343,1
200,332,1
198,293,1
160,290,1
141,282,1
127,283,1
117,274,1
131,264,1
126,248,1
150,258,1
126,309,1
151,307,1
